,Age,Gender,Income,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn,Balance
3768,39,0,0,4,1,1,1,2,0,-2.165258917495186
3769,60,1,3,4,1,1,1,2,1,-0.535899066050164
3770,52,1,2,5,1,0,1,2,0,0.9590136712278728
3771,36,1,2,1,0,0,0,2,1,0.04241198423631261
3772,34,0,0,0,1,0,1,2,0,1.3188149333741195
3773,36,0,1,4,1,1,1,2,0,-0.9905513230856594
3774,34,0,0,0,0,0,0,1,0,-0.0383067768055323
3775,30,1,1,4,1,0,0,2,0,-0.3617591827083304
3776,43,1,0,1,1,0,0,1,0,0.15790976685710081
3777,34,1,2,2,0,0,1,2,0,-0.7460000550648731
3778,36,0,0,3,0,1,0,2,0,0.5530687564063625
3779,53,1,1,3,1,0,1,1,1,-1.35484597876303
3780,42,1,2,0,1,0,1,1,0,0.49867528115294885
3781,27,1,0,0,0,0,1,0,0,0.6685961539215953
3782,45,1,3,0,0,1,0,2,0,0.566303808956194
3783,40,1,1,2,1,0,1,2,1,0.9113642976307581
3784,31,1,2,3,1,1,1,0,0,0.27691806510569694
3785,40,1,0,1,0,2,1,2,0,-0.15327428785638006
3786,30,1,0,4,1,0,1,2,0,1.167351882074257
3787,39,1,2,0,0,0,1,2,1,-0.858407525919926
3788,38,0,2,1,1,0,0,1,0,0.3603093375530646
3789,39,1,1,4,0,0,1,0,0,0.37156669627582356
3790,30,1,1,2,1,2,0,0,0,0.2019887022768921
3791,36,1,3,3,0,1,1,1,0,0.6667608891712827
3792,44,0,0,0,1,0,0,2,1,0.3078292800834047
3793,44,0,2,2,1,0,0,0,0,-0.020106887971386028
3794,31,1,3,3,0,0,0,2,0,0.25394663969797965
3795,32,0,1,4,0,0,1,0,1,0.45561246757842366
3796,44,0,2,3,1,1,1,2,0,0.30011627481584047
3797,36,0,2,1,1,1,1,2,1,-0.5087131666371517
3798,28,1,2,2,1,0,0,0,1,0.25329079602486104
3799,48,0,3,3,0,2,1,2,1,-0.09130552182466167
3800,48,0,3,1,0,1,1,2,1,0.5938840507517191
3801,39,1,0,3,1,0,1,2,0,1.15512138387787
3802,24,0,3,2,1,0,1,0,0,0.504269042181981
3803,56,1,3,2,1,1,1,2,0,0.09892386803212504
3804,50,1,1,0,0,0,1,2,0,0.3175568571938121
3805,54,1,1,1,1,1,0,2,0,-1.5093564595867917
3806,46,1,3,5,0,1,1,2,0,0.864864937179398
3807,54,1,2,1,0,1,0,1,0,-0.5344831575329867
3808,44,1,2,4,0,0,0,2,0,0.2999617503952771
3809,43,1,1,3,0,0,1,1,1,0.49072320934739483
3810,52,0,0,3,1,1,1,0,1,0.797080298037248
3811,42,1,1,4,1,1,1,0,0,-0.6943455840383762
3812,49,1,1,4,1,1,1,0,0,-0.23923996925670754
3813,33,0,2,4,0,0,1,1,0,-2.954324910008988
3814,54,0,2,5,0,0,1,0,0,1.0932977235238388
3815,52,1,0,2,0,0,1,1,0,1.2797938274463643
3816,50,1,0,5,1,0,0,2,1,-0.6375234526885762
3817,46,0,0,0,1,0,0,0,0,-0.6187368416699047
3818,53,0,3,4,1,1,1,0,0,0.6883376666980502
3819,33,0,2,2,0,1,0,2,0,-2.123092949106083
3820,38,1,0,1,1,1,1,1,1,0.7614966355135675
3821,34,1,2,4,1,0,1,0,0,0.9912858068152641
3822,39,1,3,3,0,0,1,1,0,0.1694202607181634
3823,50,0,1,0,0,0,1,2,1,0.5672937547363741
3824,27,0,1,1,0,1,1,2,1,0.2894221687604666
3825,48,0,0,2,1,0,0,2,0,0.5281963959585868
3826,46,1,1,4,1,0,1,1,0,0.2748646670625326
3827,40,0,1,2,1,0,1,2,0,-0.13824986946629123
3828,35,1,3,3,0,1,1,2,0,0.03346380709784176
3829,47,0,1,1,1,0,1,2,0,-0.11302693526308302
3830,28,0,0,1,0,1,1,2,0,-0.13090611312586717
3831,54,1,2,0,0,1,0,0,0,-2.3918896990620193
3832,45,0,3,2,0,0,1,2,1,0.3770996564820394
3833,44,0,3,3,0,1,1,2,0,0.13720371578522592
3834,44,1,0,2,0,1,1,2,0,-0.8639345921658386
3835,43,1,1,0,1,0,0,1,0,-0.4550480276442582
3836,36,1,1,3,0,0,1,0,0,0.8996970820596104
3837,50,0,0,4,1,0,1,2,0,0.8243155452516563
3838,45,0,1,5,0,1,0,1,0,-2.8062413982514833
3839,42,0,0,3,0,1,1,2,0,-1.245688672719597
3840,46,0,0,2,1,1,1,2,0,-0.14021719765880084
3841,43,1,3,4,1,1,1,0,0,0.07840622943700211
3842,28,0,2,3,1,1,0,2,0,-0.2440638338900555
3843,28,0,2,4,0,1,0,0,1,-0.42660048599049916
3844,30,1,2,1,0,0,0,0,1,0.7821038732674679
3845,31,0,1,0,1,0,0,2,0,0.38757884609732646
3846,48,0,0,3,1,1,1,1,0,-1.6250500200698783
3847,51,1,1,3,0,0,1,2,0,1.101159039936024
3848,65,1,0,3,1,0,0,2,1,0.48656130585638147
3849,29,1,1,4,1,0,0,0,0,0.9384133237625784
3850,36,0,2,1,0,1,0,2,0,-0.12403921827878475
3851,45,0,1,1,1,0,1,2,1,0.9950320028889895
3852,41,1,3,1,1,0,1,1,0,0.9967020197807861
3853,45,0,0,3,0,0,1,2,1,-0.6884281977989987
3854,41,0,1,4,0,1,1,1,0,-2.5874070550625135
3855,52,0,1,3,1,1,1,1,0,0.16242487786927887
3856,48,0,3,4,0,2,0,0,0,-1.26475782444123
3857,31,1,1,0,0,1,1,2,0,0.5710209301914662
3858,43,0,0,1,0,0,0,0,0,0.5295567225817159
3859,40,0,1,1,1,2,1,0,0,0.3271406448721541
3860,26,1,0,2,0,1,1,0,0,-1.3096281568719952
3861,57,0,1,4,1,1,1,2,0,0.42052829848213097
3862,45,0,2,4,1,0,0,2,0,-0.17366357747649191
3863,32,1,3,1,1,0,1,2,0,0.9855624243724402
3864,40,1,0,5,0,2,1,0,0,-0.039248677440231514
3865,31,1,2,3,1,0,1,2,0,-1.2339910725735637
3866,39,1,1,2,0,0,0,2,0,0.6813283864585903
3867,39,0,0,2,1,1,1,0,0,0.5192735269133043
3868,45,1,1,5,0,2,0,0,0,-1.1474679887905734
3869,40,0,0,2,1,1,0,1,0,-1.5109340179961688
3870,46,1,2,2,1,0,1,2,0,-1.2850901379457311
3871,29,0,2,3,0,1,1,0,0,-2.934031573385962
3872,28,0,0,3,0,1,0,1,0,0.6944650188168754
3873,32,0,1,3,1,0,1,2,0,-1.090797510523323
3874,26,0,3,3,1,1,1,0,0,0.44239030940258306
3875,44,1,0,4,1,1,1,1,0,-0.3432257808251062
3876,43,1,1,2,1,1,0,0,0,-0.0314381528978954
3877,66,1,2,1,0,1,1,2,1,0.5838848391759179
3878,40,0,0,2,0,2,1,0,0,-2.620196283940784
3879,30,1,0,1,0,1,1,2,1,-1.1535207748552139
3880,30,1,0,5,1,1,1,0,0,-1.9359498502223145
3881,39,0,0,4,0,1,1,2,1,0.12613703014250138
3882,35,1,3,2,0,2,1,2,0,-1.3861344726657994
3883,52,0,1,0,1,0,1,2,0,0.19088200062041516
3884,60,0,0,3,0,0,1,2,0,0.5753339683238198
3885,49,0,2,2,1,1,1,1,0,-0.3905366390728511
3886,44,1,1,2,0,1,0,1,0,-1.3791667244224826
3887,43,1,0,2,0,0,0,2,1,-0.30721529918533685
3888,32,0,0,2,1,1,1,2,0,0.2864738054288709
3889,39,1,1,1,0,0,1,0,0,0.778034494516486
3890,26,0,0,1,1,0,1,0,0,-2.833673507792486
3891,27,1,0,0,1,1,1,0,0,-3.763384989017416
3892,42,0,3,3,1,0,1,2,1,0.6735932446514912
3893,33,1,1,5,1,0,1,0,1,0.4609921454863694
3894,29,0,0,0,1,1,1,0,0,1.1153234187387702
3895,55,0,1,3,0,1,1,2,0,-0.2931077517116427
3896,39,0,0,3,1,1,1,1,0,0.5180236854957279
3897,39,1,2,1,1,1,0,2,0,0.48245828451645645
3898,32,1,1,0,1,0,1,1,0,0.4240153594834276
3899,30,1,0,3,1,0,1,0,0,0.607554079463094
3900,35,1,2,4,0,1,0,1,0,0.00862281131575265
3901,44,1,1,1,1,1,0,1,0,0.31620137613422145
3902,45,1,0,0,1,0,1,0,0,0.7274903534059907
3903,37,0,0,1,1,0,1,1,0,0.9540980240020049
3904,51,0,1,0,0,0,0,0,0,0.5371252226957404
3905,43,1,0,3,1,0,0,2,1,1.1847497736527166
3906,46,0,0,0,1,0,0,2,0,0.41894116086289124
3907,60,1,0,2,0,2,0,0,0,0.4052522273299548
3908,63,1,1,4,1,1,0,2,0,0.06421825189167775
3909,49,0,2,4,0,0,0,1,1,-2.117647834946803
3910,48,0,2,4,1,0,1,2,0,0.9287164011415069
3911,35,1,1,5,1,0,0,0,0,-1.3298296612410454
3912,35,1,2,1,0,0,0,2,0,0.9718739948712901
3913,53,1,1,3,0,1,1,0,0,-2.7790668317547307
3914,39,1,3,1,0,0,1,0,1,-0.11925258275005646
3915,31,0,0,4,0,0,1,2,1,1.1733146999602706
3916,39,1,3,0,1,1,1,0,0,-0.8859970238515261
3917,55,0,3,3,1,1,0,2,0,-0.21201962569917704
3918,35,0,2,2,0,0,1,0,1,0.40588380261694607
3919,28,0,0,4,1,2,1,0,0,-0.06577413565620516
3920,34,1,2,5,1,0,1,2,0,0.9201694531559963
3921,46,0,1,5,0,0,1,2,0,0.347500571258321
3922,55,1,0,3,0,1,1,2,0,0.4648559262025158
3923,27,1,0,2,1,1,0,1,0,0.5861128654466883
3924,44,1,0,2,0,0,0,2,0,0.8133750551075292
3925,40,1,3,4,1,0,1,1,0,0.7100959215285894
3926,31,1,0,1,0,1,1,2,0,0.02483625010279949
3927,27,1,2,4,0,1,1,0,0,-1.9436788008172114
3928,33,0,0,3,1,2,0,0,0,0.030213102084589362
3929,39,0,1,1,1,1,0,0,0,-2.8548928949909236
3930,39,1,0,1,0,2,1,0,1,0.47070514648620826
3931,45,0,3,3,0,0,1,0,1,1.0236397864756006
3932,41,0,2,2,1,0,0,2,0,1.0351732722727873
3933,44,1,0,1,1,1,1,2,1,-0.5459407968306076
3934,60,1,2,2,0,1,1,1,0,-0.012832002446698085
3935,36,0,3,2,0,1,1,2,0,-2.457979635353366
3936,25,1,0,2,0,0,0,0,1,-0.5811979239365551
3937,41,0,1,1,1,0,0,1,0,0.5425079076370706
3938,41,0,0,3,1,1,1,2,0,-0.0765539828359187
3939,41,0,0,1,0,1,0,2,0,-0.249904259686513
3940,36,1,1,4,1,1,0,2,0,0.7783920475868789
3941,31,1,2,0,1,1,1,0,0,1.0031836682969648
3942,30,0,0,4,1,1,0,2,0,0.2059137313615564
3943,41,0,0,4,1,1,0,0,0,0.6173737109693729
3944,32,0,0,4,0,0,1,2,0,-0.022444796333355995
3945,28,1,0,1,0,0,1,2,1,0.3905156472371249
3946,39,1,2,0,1,1,1,2,1,-0.18172593260192163
3947,46,1,0,1,0,0,0,0,1,-0.6740710244588934
3948,55,0,2,0,0,1,0,2,1,-0.6889937423859067
3949,50,0,0,1,1,0,1,1,0,0.8317087299766003
3950,38,0,2,1,0,1,1,0,0,-0.9346936404399335
3951,34,1,1,2,1,1,1,2,1,0.12712471378154733
3952,41,0,3,4,1,0,1,2,1,0.364065973384638
3953,42,0,1,1,0,0,1,0,0,0.5897107444101527
3954,65,0,1,1,1,0,0,1,0,0.4429236831775218
3955,32,0,3,1,1,1,0,1,0,0.24151802047581067
3956,47,1,2,0,0,0,0,2,1,0.013615322656997865
3957,27,1,2,0,1,1,1,2,0,1.0432642880657392
3958,56,0,3,1,1,0,1,2,0,-0.32312642143773906
3959,35,0,2,4,1,0,0,0,0,0.6215576429011902
3960,39,0,1,3,1,1,1,2,0,1.0368698068113853
3961,51,1,2,2,0,0,0,0,0,0.6877591096407024
3962,44,1,3,0,0,1,1,1,0,0.6724679640911342
3963,37,1,1,4,1,1,1,2,0,0.3028805962819092
3964,67,1,3,2,1,1,0,1,0,0.6086907905363366
3965,29,0,1,2,0,1,1,2,0,0.17768292710847736
3966,46,1,0,2,1,0,0,2,0,0.9942171556157802
3967,51,1,1,3,0,1,1,1,0,-0.02465331370050459
3968,30,1,1,0,0,1,1,1,0,0.5261407894575536
3969,31,1,1,3,1,0,1,2,1,0.7247838941088255
3970,33,1,1,4,0,0,1,0,1,-0.5971428105301468
3971,56,0,1,3,1,0,1,2,1,0.18510688405537043
3972,65,1,2,1,0,1,0,2,0,-0.20175496867142778
3973,48,1,1,4,0,0,0,2,1,-2.0609387056882222
3974,32,0,3,1,0,1,1,2,0,0.3000521126461401
3975,29,0,1,5,1,1,1,2,1,0.3267823448899185
3976,52,1,1,2,1,1,1,2,0,0.4511363924972343
3977,25,0,2,1,0,1,1,0,0,0.0441005883165178
3978,39,1,0,3,0,1,0,2,0,-1.9000058574843346
3979,39,0,0,3,0,0,1,2,0,0.7034523214593602
3980,51,1,3,4,1,0,1,0,0,0.7278568580940372
3981,44,1,0,5,0,0,1,2,0,0.8076874804674401
3982,48,0,0,1,0,0,0,1,0,0.20972056992468358
3983,28,0,3,0,1,1,1,0,0,0.31738237338954195
3984,71,1,2,0,1,0,1,0,0,-0.7013000461585879
3985,49,0,2,3,0,0,1,0,0,0.6399496811833616
3986,30,1,0,4,1,0,0,1,0,0.428112409241452
3987,35,0,1,1,1,1,0,0,0,1.3919506782810738
3988,31,0,2,3,1,0,1,2,0,-2.857199854253703
3989,29,0,1,3,0,2,0,2,0,-0.41260050533444265
3990,33,1,1,1,0,0,1,0,0,0.7262745610629848
3991,31,0,1,1,0,1,1,1,0,-0.346994024366374
3992,40,1,2,3,1,0,1,0,0,0.5743845372835475
3993,27,0,1,1,1,1,1,1,0,0.4304754702251661
3994,63,1,0,4,0,0,1,0,0,0.5060368448153475
3995,26,1,1,0,0,1,1,2,0,0.48615326680350374
3996,48,1,2,0,0,1,1,0,1,0.6260979243627199
3997,32,1,2,1,1,1,1,2,0,0.4498043792619361
3998,41,1,3,2,1,1,1,2,0,-0.19582010747262502
3999,48,0,2,5,1,1,1,2,0,-0.6912367307545944
4000,40,0,2,2,1,2,1,2,0,-1.9646003886982422
4001,26,0,1,2,0,0,1,2,0,0.8844496811543077
4002,26,0,2,3,0,1,1,0,0,-3.7698783598624117
4003,63,0,2,2,1,0,1,2,0,0.4008783329652678
4004,56,1,0,2,0,0,1,2,0,1.460272870104387
4005,50,0,1,4,0,2,0,0,0,-0.24958097375042335
4006,36,1,2,4,0,1,1,2,0,-0.1046993304858751
4007,47,1,3,2,0,1,0,0,0,-0.36699829667892775
4008,29,1,1,2,1,0,0,0,0,0.8865015006160618
4009,43,0,2,0,1,0,1,0,1,0.4443393587858968
4010,41,1,0,2,0,1,1,0,0,0.00581537257536203
4011,55,0,1,4,0,0,1,2,1,-0.9200055632095995
4012,33,0,0,4,0,0,1,2,1,0.7459493355068411
4013,44,1,2,4,1,0,0,0,1,1.4638909097090025
4014,29,0,3,3,0,1,1,2,0,0.33270823133008776
4015,33,1,3,1,0,1,0,2,1,-0.8132971493970793
4016,63,0,1,1,0,1,1,1,0,0.5208351428981093
4017,41,0,1,3,1,0,1,1,0,0.628107134776776
4018,58,1,3,3,0,0,1,0,1,-1.9895008236596965
4019,49,1,2,2,1,0,1,2,1,-0.13149771997058632
4020,43,1,0,4,0,0,1,2,0,-1.6126055987455434
4021,45,1,0,5,0,1,1,2,0,-1.4044452752288614
4022,28,1,3,5,0,0,1,2,0,0.8270340908169702
4023,52,0,0,0,0,1,0,2,0,1.265497160036556
4024,29,1,0,0,1,1,0,2,0,-3.4906366779206253
4025,32,1,2,1,0,0,1,2,0,-0.6403347039082269
4026,48,1,0,1,1,1,0,0,0,0.12451713557548688
4027,52,1,1,4,1,1,1,1,0,0.06273135412031647
4028,37,1,1,3,0,0,1,2,0,0.6242222492703525
4029,38,0,1,4,1,1,0,1,0,0.18783886308162673
4030,44,1,1,2,0,1,1,2,0,-0.28255085703744653
4031,46,1,3,3,0,0,0,0,1,-0.4867959311024266
4032,57,1,3,3,0,1,0,2,0,1.0421686078850154
4033,51,0,1,4,1,0,0,2,1,-0.01907413786277297
4034,39,0,2,1,1,0,0,2,1,-0.22721039716100414
4035,34,1,2,1,0,0,1,0,0,-1.5343618191377544
4036,42,1,1,2,1,0,0,0,0,0.32826151843524015
4037,30,1,2,4,1,1,0,2,1,1.2096388924249766
4038,51,0,2,1,1,1,0,1,0,0.8314908948650819
4039,49,1,2,3,0,0,1,2,0,0.266007917344393
4040,42,0,2,1,1,1,1,1,0,0.580483975378697
4041,36,0,3,2,1,1,1,1,0,0.36638023306343465
4042,48,1,1,2,1,1,1,2,0,-0.27368214909885585
4043,54,1,2,4,0,1,1,2,1,-0.24487587098979832
4044,26,0,1,3,0,1,1,1,1,0.5230692997583125
4045,38,1,1,3,1,0,0,1,1,1.2556050638573393
4046,35,1,2,2,0,1,0,0,0,-0.1252862059113446
4047,33,1,1,4,1,1,1,0,0,-3.488549238369973
4048,46,1,0,0,0,1,1,0,0,-0.31458895623224703
4049,39,0,2,4,0,0,1,2,0,1.2341340719415868
4050,50,1,0,2,1,1,1,1,0,0.6205666458746493
4051,38,0,3,0,1,1,0,1,0,0.2327241402494061
4052,30,0,0,1,1,0,1,0,0,-2.5881248750021655
4053,66,1,0,0,1,1,1,0,1,-1.0464888394634961
4054,52,1,0,1,1,0,1,0,0,0.40505849988795045
4055,39,1,1,2,0,1,0,1,0,0.9126488202717116
4056,38,1,1,4,0,1,0,2,0,-0.15331231154328895
4057,41,0,1,3,0,0,1,2,1,0.3840726483302481
4058,33,1,3,3,0,0,0,2,0,0.9117187983546393
4059,38,1,3,4,1,1,0,2,1,0.952629923907331
4060,33,1,0,1,0,0,1,0,0,-0.6152126816219401
4061,65,0,2,3,1,0,1,1,0,-1.75029919268056
4062,43,1,1,0,0,1,1,1,0,-0.9054119803472173
4063,59,1,0,4,0,0,0,2,1,1.1304890161875478
4064,31,0,0,4,1,1,1,0,0,0.35467364006240665
4065,47,1,1,4,0,2,1,2,0,-0.40838592107995836
4066,34,0,3,1,0,0,1,0,0,1.2950687864452983
4067,30,0,0,5,0,0,1,1,0,1.126871118879445
4068,41,1,0,1,0,0,1,2,0,0.5668781753647273
4069,27,0,1,3,1,1,1,2,0,0.7064393564934027
4070,51,0,3,2,1,1,1,2,0,-0.6922995961185249
4071,51,1,2,2,0,1,1,2,0,-0.043346225074169256
4072,31,1,0,5,0,1,1,1,0,0.8478757072048616
4073,37,1,3,3,0,1,0,2,0,0.24998222766160827
4074,35,1,3,3,0,1,1,0,0,-1.6395752878666185
4075,40,1,3,3,1,0,1,0,0,0.11819381793774253
4076,33,0,3,1,1,0,1,2,0,1.0302121716207029
4077,48,0,1,5,1,1,1,2,0,0.9031228690768113
4078,32,0,1,5,0,1,1,1,0,0.5216365289872745
4079,23,1,2,2,0,1,1,0,0,0.50089678858268
4080,30,1,0,4,1,1,1,0,1,1.2352246176292994
4081,40,1,1,2,1,0,1,0,0,0.9544354981504877
4082,34,0,2,0,1,1,1,2,0,0.5790968117506369
4083,44,1,1,0,1,1,1,0,0,0.8831375942548093
4084,33,1,2,3,1,2,0,0,0,0.7910974073879732
4085,43,0,1,1,1,1,0,2,0,-2.6291127884295276
4086,40,0,1,3,1,1,1,0,0,0.7980052095453004
4087,41,1,0,4,0,0,1,0,0,0.3307768273213098
4088,40,1,1,0,1,0,0,1,1,0.10602715206345137
4089,30,1,1,4,0,0,1,1,0,0.6203184635429562
4090,60,1,1,2,0,0,0,0,1,1.0941037124843966
4091,31,1,0,4,1,0,0,2,0,0.6953736161349405
4092,32,1,2,1,0,1,1,0,1,0.20753815380895066
4093,37,0,1,1,0,0,1,2,0,-0.11845096506458454
4094,33,1,3,4,1,0,1,2,0,-0.20581303562745148
4095,46,1,1,3,0,1,1,1,0,-0.05438644144120379
4096,29,0,1,4,0,1,1,2,0,-1.2295395510439289
4097,43,0,0,2,0,0,0,0,0,0.034105950069845764
4098,36,0,1,4,0,0,0,0,1,0.6599737659326708
4099,47,1,1,2,0,1,1,1,0,0.7987091408354566
4100,31,1,0,1,1,2,0,1,1,-1.8822457361656182
4101,38,0,1,3,0,0,1,2,1,0.14707549437456402
4102,31,1,0,1,0,0,1,2,0,0.37430223647329225
4103,42,0,3,4,0,0,1,2,0,0.0029140487464097507
4104,68,1,0,0,1,1,0,2,0,0.39281963051072627
4105,34,1,1,4,0,0,0,0,1,1.2262562991307802
4106,46,1,1,2,1,0,1,2,0,0.9706251928752678
4107,24,1,2,1,0,1,1,0,1,-0.9841998894907519
4108,46,1,1,0,1,0,1,2,0,-0.35236928386317146
4109,28,1,0,2,1,1,0,0,1,0.023671432493573123
4110,27,0,3,4,0,0,1,1,0,-0.5629267197560918
4111,25,0,0,2,1,1,1,0,0,-2.766476721296118
4112,33,1,0,4,1,0,1,0,0,1.3692879581492812
4113,30,1,2,2,1,0,1,2,0,-1.3296644238071784
4114,50,1,3,2,1,0,0,0,0,-0.9710714870505748
4115,41,0,0,3,0,0,0,2,1,0.8054355503239858
4116,32,0,3,4,1,0,1,1,0,-1.146793068278813
4117,49,1,3,0,0,1,0,0,0,-0.3804882864652085
4118,28,0,0,4,0,1,1,1,1,0.19983106414417368
4119,42,1,3,2,1,0,1,0,1,1.2781587038322069
4120,44,0,1,5,1,0,1,0,1,1.1106865914745243
4121,43,0,2,4,1,0,1,2,0,-0.4008897776210332
4122,29,0,2,2,1,2,0,2,0,0.3201847314262602
4123,42,0,3,0,0,1,1,0,0,-0.43930473486019284
4124,41,1,0,3,0,0,1,2,0,0.9618965784932663
4125,45,0,2,3,0,0,1,0,0,0.7379287146052138
4126,65,1,0,4,0,0,1,2,1,-1.7404315352965116
4127,44,1,2,2,1,0,0,2,0,-0.2976437268486918
4128,32,0,2,3,1,1,1,2,0,-2.399084423397664
4129,29,0,0,1,0,0,1,2,1,1.2982313900132187
4130,60,1,3,2,0,1,0,2,0,-0.0738934820088534
4131,47,1,0,4,1,1,1,1,0,0.6314992180054735
4132,51,0,0,1,0,1,1,1,1,0.9209608736413032
4133,43,0,2,0,0,1,0,0,0,0.31657010481673853
4134,41,0,0,3,1,1,1,2,0,-1.091858487155549
4135,57,1,2,3,0,0,0,2,0,0.6822714942819694
4136,54,1,0,1,1,2,1,2,1,-1.5098142415315647
4137,46,0,2,3,1,0,0,1,0,-0.8151777413193904
4138,53,1,1,3,1,1,1,2,0,-1.56140729398215
4139,27,0,2,0,1,1,0,2,0,-2.163332268109267
4140,43,0,2,1,1,1,1,2,1,0.4523468304758369
4141,50,1,1,2,1,0,1,0,0,0.8128923211653944
4142,35,1,1,1,1,0,1,0,0,-0.9092965991165884
4143,47,1,2,0,1,0,1,1,0,0.5818624179055809
4144,39,0,1,0,1,1,0,1,0,0.3433979742474453
4145,40,0,3,4,0,1,0,1,0,0.28800934077113
4146,30,1,2,4,1,0,1,2,0,0.6442350308213285
4147,40,0,3,3,0,1,1,0,0,-0.4887694235051414
4148,30,1,3,3,0,0,1,0,0,0.6736704005944478
4149,41,1,1,2,0,1,1,2,0,-0.6374410762579719
4150,43,0,2,0,1,1,1,2,0,-0.02529023284610171
4151,44,0,2,1,0,0,0,2,0,0.4575541491268367
4152,37,1,0,2,0,1,0,2,0,-1.4079709311220283
4153,53,1,3,4,1,0,0,2,0,0.38835227377242576
4154,36,1,2,2,0,2,1,2,0,-1.5497263100123089
4155,64,0,0,0,1,1,0,0,0,0.5855072714017878
4156,50,1,3,4,1,0,1,0,0,-1.6862254782966823
4157,46,1,2,4,0,0,1,0,0,0.16792403380160706
4158,31,0,2,2,0,0,0,2,0,0.4211308465816861
4159,38,0,0,2,1,0,1,0,0,0.6939257549290165
4160,44,1,3,0,1,0,0,0,0,0.8628888574374178
4161,38,0,3,2,0,1,1,1,1,-2.9133861157347156
4162,40,1,2,0,1,0,1,0,1,0.8040770726409024
4163,43,0,2,4,1,0,1,2,1,0.739161032068838
4164,55,0,0,1,1,1,1,0,0,-1.350871468539723
4165,34,0,1,2,0,2,1,2,0,-0.6140269681914592
4166,35,0,3,5,0,0,1,2,0,0.8122339054406513
4167,42,0,0,0,1,0,1,2,0,0.7826444667202492
4168,48,1,0,2,1,0,1,2,0,0.520917614563013
4169,32,0,1,4,0,1,1,2,0,0.23873280533122926
4170,41,0,2,4,1,1,0,2,0,0.2373031281454931
4171,43,1,2,3,1,0,0,2,0,0.6400331516372988
4172,33,0,0,3,1,1,1,2,0,0.8642393603217297
4173,50,0,3,1,0,0,1,2,0,0.7880673636066445
4174,34,1,2,4,0,0,1,2,0,1.1512784409688566
4175,29,1,2,4,0,1,1,1,0,-0.4581078673995516
4176,55,0,0,4,1,0,1,2,1,0.8336291173976496
4177,36,1,2,3,1,0,1,1,1,-0.9082569846115274
4178,43,1,3,4,0,1,1,0,1,-0.36000319987854956
4179,36,0,0,2,1,1,1,1,0,0.5181348831159164
4180,34,1,0,5,1,0,0,1,0,0.36943403694445187
4181,40,0,1,3,0,0,1,2,0,0.8261018280894935
4182,34,1,3,1,1,1,1,0,0,-0.3867700485625074
4183,52,1,3,3,0,1,1,2,0,-2.4725403225464095
4184,31,0,3,4,0,1,1,0,0,0.5246746495278833
4185,50,0,1,3,1,0,0,0,0,0.36327531776788474
4186,45,0,3,1,0,0,1,0,0,0.606148786633511
4187,56,0,3,2,0,1,0,2,0,0.2664168287469189
4188,57,0,0,3,0,1,1,2,0,0.6630920770711647
4189,42,0,0,5,1,0,0,1,0,0.8230812534708688
4190,32,1,0,3,0,0,0,0,0,-0.4207310994837144
4191,34,1,0,1,0,1,0,2,0,1.0959423153279395
4192,34,0,3,1,1,1,0,2,0,1.028511885672378
4193,32,1,0,1,0,1,0,0,0,-1.4491048069593249
4194,37,1,0,2,0,0,1,1,1,0.5377194353707627
4195,38,0,2,1,0,0,0,0,0,0.4304398438255961
4196,45,1,1,3,1,1,1,1,1,0.6788552592249109
4197,28,1,3,2,1,1,1,1,0,0.5610749244297555
4198,40,1,0,3,1,1,1,1,0,-1.2552966572579694
4199,38,0,1,1,0,1,1,2,0,-3.792921162131195
4200,35,0,0,3,1,1,0,2,0,0.3483078100301629
4201,40,0,3,4,1,0,1,0,1,0.3105642186701215
4202,32,1,3,0,1,1,0,1,0,0.9038366957898394
4203,51,0,3,3,0,0,1,2,1,-0.0288947523753975
4204,57,0,2,3,0,1,1,2,0,0.12095597828152511
4205,30,0,0,3,1,1,1,1,0,-1.3911343119185764
4206,32,1,0,4,1,1,1,2,0,-0.1149167649931399
4207,55,0,2,1,0,0,0,2,0,0.920406571160672
4208,50,0,0,5,0,0,1,0,0,1.036224460379184
4209,35,0,0,4,1,0,0,2,0,-2.8748975055413504
4210,48,0,0,0,1,1,1,1,0,0.1955577922338323
4211,62,1,1,2,1,1,0,2,1,0.781843997303485
4212,44,0,1,2,1,2,1,1,0,-0.2485446256108578
4213,37,1,3,1,0,1,0,1,0,-0.7898495659840834
4214,47,1,2,4,0,1,1,2,0,0.26627533359684685
4215,47,1,2,4,0,0,0,0,0,1.4613266671518281
4216,54,0,0,2,1,1,1,2,0,0.7711586233469783
4217,26,0,2,1,0,0,1,1,0,0.45379825519485595
4218,36,1,2,4,1,1,0,0,0,0.2678999731863235
4219,38,1,3,4,0,0,0,1,0,-0.033968897073177476
4220,56,1,2,0,0,0,1,2,0,0.09145405332339267
4221,36,0,2,4,1,1,1,0,0,0.3965246578963582
4222,34,1,2,2,1,1,1,2,1,-0.8767229232729841
4223,43,1,2,1,1,0,0,2,1,0.9040758289482635
4224,31,1,3,2,1,0,0,0,0,0.28236040072586854
4225,41,1,2,0,1,0,1,2,1,0.2725827070571709
4226,48,1,3,1,1,1,0,2,1,0.26765971695425916
4227,48,0,0,1,1,1,1,2,0,0.45457729585000556
